Username,UserID,MessageID,Timestamp,Content
shuto.work,1224215004614623264,1230055874110816296,2024-04-17 07:22:53.721000+00:00,"こんにちは！
> ・form要素は、作りたいフォームに関連する記述のかたまり。このブロック要素の中に、input要素でフォームの詳細を書き込んでいく。
ここでformの形がイメージできました🫡　繰り返し記述しながら身につけていきます✨"
nomura_megumi,1177522540533522493,1230040236181028926,2024-04-17 06:20:45.348000+00:00,"ここ数日のアウトプットフォームより同じカリキュラムを進めてる方同士など、良いアウトプットなどあったらぜひコメントしあったりしてみましょう！

**◎WEB制作（HTML/CSS）**
<@943352763797082223> <@1224314958527860750> <@1224218328382443712> <@1224215004614623264> <@1224215004614623264> <@1224321524979470338> 

**DX（Python）**
<@1224357231684747338> <@822765266828132352> <@832424752538714146> 

（1〜2日前のアウトプット頂いた方にメンションしてますが、漏れがあったらすみません🙇‍♀️）"
kawayu0708,1224218328382443712,1230022296299896863,2024-04-17 05:09:28.147000+00:00,"ありがとうございます！
参考にさせていただきます！"
shoko_o45,1224314958527860750,1230020784261431307,2024-04-17 05:03:27.649000+00:00,"◆4/17 サマライズ
【1】学習内容
・教材：web制作「lesson1/HTMLとCSS/フォームの実装」
・やったこと：form要素でフォームの入力欄や送信ボタンを作成した
【2】サマライズテーマ 
・form要素を使ったフォームのつくりかた
【3】オリジナル解説文
・フォームは、ブロック要素の「form要素」とインライン要素の「input要素」を使用し作成する
・form要素は、作りたいフォームに関連する記述のかたまり。このブロック要素の中に、input要素でフォームの詳細を書き込んでいく。
・input要素では、type属性でフォームの様々な部品を指定できる。「text」1行の入力欄、「checkbox」チェックボックス、「submit」送信ボタン、「radio」ラジオボタンなどが作成できる
・送信ボタンは、「value」属性で送信する値と、送信ボタンに表示される文字を指定する。
・入力フォームの入力欄にデフォルテで入っている文字は、「placeholder」属性で入れられる。
・「複数行」のテキスト入力欄は「textarea」要素で作成する。input要素ではなく独自の要素で、終了タグも必要。
・フォームの箱の並びは「display:block;」で縦並び(上から順に並ぶ)にできる。ここでは、インライン要素の横並び(左から順に並ぶ)複数の箱たちを、まとめてブロック要素に変換させている。
【4】言語化してみての気づき
ブロック要素とインライン要素の復習機会になった。
今後はインプットの際に、ここを意識することでコードの記述がスムーズになりそう。"
nomura_megumi,1177522540533522493,1230013480355102740,2024-04-17 04:34:26.262000+00:00,"<@1224218328382443712> さん、ありがとうございます！
> イラストですか！なんかレベル高そうな感じに受け取ってしまいました笑。
> 差し支えなければ、野村さんがアウトプットしているイラストや図式化されているものってシェアしていただくとこってできないでしょうか？笑
すごく雑な共有ですが、、笑
例えば `知識のインプットの場合`
画像のようなアウトプットで**「ざっくりアバウトに理解」**→**実際にVS codeで打ってそのイメージを段々強く**していくイメージです。
（ちなみに絵心皆無なので、イラストと言えないぐらいのレベルです笑）

ちなみにBody要素は洋服イメージで、いくらでも装飾やカスタムできるようなイメージで捉えてます！👔

 `作業工程や流れをインプットしたい場合`
・中身によりますが、マインドマップのような感じ一連の流れを見える化するフロー表なようなものを作ったりすることが多いです！"
ohya_youki,890448543603642448,1230003208710262784,2024-04-17 03:53:37.311000+00:00,"アウトプットの投稿ありがとうございます！
windowsPCをお使いの方は「CLI操作とLinuxコマンド」のカリキュラムにある画像の通りにいきないことがありますが、こちらは問題ございません。

cdコマンド、lsコマンドなどの意味がわかれば大丈夫です。

また、こちらのコマンドに関してはこれからよく使いますので具体的な使い方等はカリキュラムを続けてご理解いただければと思います。"
nomura_megumi,1177522540533522493,1230000414099771445,2024-04-17 03:42:31.024000+00:00,"<@1224311807674679296> さん、着々とカリキュラム進んでますね👏
客観的視点大事ですよね！

AIを利用してブレストする方法もあるので、よければ参考にしてみてください💪
👇プロンプト例
```
あなたはプロのキャリアコンサルタントです。
以下の「〜〜履歴書/職務経歴書 etc〜〜」をもとに、面接官の印象に残る[志望動機、趣味、特技　etc]になるように添削してください

#以下に文章を載せる

```"
kawayu0708,1224218328382443712,1229964905151729764,2024-04-17 01:21:25.031000+00:00,"コメントいただき、ありがとうございます！
やはり私は考えすぎていたようです。一度で100％理解することは無理ですもんね。
アウトプットも繰り返し行って、解像度を上げていく感じなんでしょうか
ありがとうございました！"
kawayu0708,1224218328382443712,1229963878503419975,2024-04-17 01:17:20.259000+00:00,"コメント有難うございます！
学習されているみなさんに、投げかけてみたかったのでシェアしてしました笑
このコメントを見てくださっているで他にもシェアしてくださる方、いらっしゃれば是非シェアして頂きたいですね！
そうすればこのコミュニティもさらに盛り上がると思いますし、個人的にはもっと「みんなで学習している感じ」が欲しいです笑
その雰囲気を求めて参加をしているので笑

イラストですか！なんかレベル高そうな感じに受け取ってしまいました笑。
差し支えなければ、野村さんがアウトプットしているイラストや図式化されているものってシェアしていただくとこってできないでしょうか？笑
参考にさせていただければ助かります。
他人のアウトプットを真似て見たいので！笑

あと個人的には手を動かして何度も同じことをやってみるのは、自分にとても合っている気がました。
自分はなんでも「触る、触れる、やってみて覚える方」なので笑。
ありがとうございます！
またよろしくお願いいたします！"
kawayu0708,1224218328382443712,1229959890873749556,2024-04-17 01:01:29.534000+00:00,"コメントありがとうございます！
学習カリキュラム１単位まるごとの復習よりも短くて済みそうだし、確かに時間を決めてやらないと集中力が続かない気がしますね
自分はなんで完璧に復習しようとしていたかとメモ書きしてみると、練習問題をやる時に「カリキュラムを見ないでやりましょう」って文章を意識しすぎていたからでした。「毎回カリキュラムを見てしまったぁ」とできない自分へ勝手にショックを受けていました。
自分はそんなに優秀ではないことを自覚して、もっとハードルを下げてやっていこうと思います笑

あと「何かしらで見える形に残す」って形でいいですね。
全て自分の頭で、頑張って覚えようとしていた私が考えすぎでした笑
普段からリマインダー等を使って、覚えなくても後で通知が来るようにしていたのに・・・。なぜプログラミングは全て自分の頭で覚えようとしていたのか笑
やはり学習だけでなく自分の気持ちや考えも、なんらかの形でアウトプットすることが大事ですね！
あらためてありがとうございました！"
ryosukearai,1192326223909621760,1229923704147017769,2024-04-16 22:37:41.946000+00:00,"◆4/17 本日のアウトプット
【1】学習内容（Webアプリケーション実装／Javascript実装）
・教材：テックスタディ
・やったこと： アソシエーション
【2】サマライズテーマ 
・モデル同士の関連付けとN+1問題
【3】オリジナル解説文
・has_manyメソッド
Userモデル視点だと、ユーザーの投稿は複数ある(User has many Tweets)
has_many :tweets (models/user.rb)
・belongs_toメソッド
投稿は必ず1人のユーザーに所属する(Tweet belongs to User)
belongs_to :user (models/tweet.rb)
・マイページの作成
ルーティング
resources :users, only: :show (routes.rb)
プルダウンメニューへの追加
link_to ""マイページ"", ""/users/#{current_user.id}"" 
ユーザー名表示
User.find(tweet.user_id) アソシエーション利用しない場合
tweet.user アソシエーション利用の場合
・N+1問題
アソシエーション利用に限りデータベースへのアクセス回数が多くなってしまう問題
Tweet.allでは1回のアクセスだが、ツイートが複数存在する一覧画面ではツイート数と同じ回数ユーザー情報を取得していく必要がある(1億ツイートであれば1億回のアクセス必要)
includesメソッド (モデル名.includes(:紐づくモデル名)
@tweets = Tweet.includes(:user)
【4】言語化してみての気づき
一度カリキュラムに従って作業し、アウトプットルームへサマリを記憶だけを頼りに記載する。
記憶が抜けている部分が多数あり、再度カリキュラムを読みながら自分の理解を深める。
このサイクルは重要！"
m09335,1224311807674679296,1229896758163800086,2024-04-16 20:50:37.523000+00:00,"◆2024年4月17日のダイアリー（本日の学びを振り返ってみた）
【1】学習内容（自己理解・キャリアコース　第２フェーズ転職戦略編「レッスン2」）
・教材： 自己理解・キャリア「第５週：選考に備える　DAY1履歴書の準備」
・やったこと：学歴・職歴・資格等固定の情報を入力した。
【2】本日の学習時間 
・50分くらい
【3】本日の学習を通したポジティブな気づき 
・過去の履歴書を読み直すと他人目線が無いことに気づく
・自分を採用したらどんなメリットがあるのか？が提示できていない
・これで採用された不思議
【4】難しかったこと・悩んだこと 
・職歴といった固定の情報であっても簡潔に相手の知りたい情報を入れることが難しい
・趣味、特技のところで手が止まる。考えがまとまっていない
【5】その他、考えたこと（任意） 
・封印された現職の応募の時に書いた履歴書と職務経歴書を引っぱりだしてきた
・長々と書いているものの内容が無い
・職歴がスカスカなのは仕方がないとして、仕事にどう取り組むかが重要
・正解主義にならない
・相手目線、採用側がどうとらえるか？見やすいか？分かりやすいか？を意識する"
shoko_o45,1224314958527860750,1229821982367813773,2024-04-16 15:53:29.584000+00:00,"◆4/16 サマライズ
【1】学習内容
・教材：web制作「lesson1/HTMLとCSS/画像の表示」
・やったこと：image要素で画像を表示させた
【2】サマライズテーマ 
・ima要素を使った画像表示の方法
【3】オリジナル解説文
・画像を表示させるには、htmlファイルに、img要素を書き込む
・img要素は、「src属性」でどの画像を使用するのかを指定し、「alt属性」で画像が表示されない場合の代替テキストを設定し、「class属性」でセレクタを設定しておく
・src属性 source(情報の発信源や情報源)の略、alt属性 alternative(代替え)の略
【4】言語化してみての気づき
「セレクタ」の復習機会になった。
cssでの装飾を、htmlのどの部分に適用するのか、の、「どの部分」の記述。"
sakai1217_96446,1224357231684747338,1229815633412362341,2024-04-16 15:28:15.875000+00:00,"◆4/16　本日のアウトプット
【1】学習内容
・教材： DXプログラミング「Lesson4 Python基礎文法2～条件分岐処理をしよう～」
・やったこと：条件分岐処理とその使用方法の理解
【2】本日の学習時間 
・60分くらい
【3】本日の学習を通したポジティブな気づき等 
・コード書くのが少しスムーズになった（気がするだけかも）。
・pythonの場合、if文のインデントはプログラムの見やすくするだけでなく、処理のブロックを表す。1番なるほどと思った点。
【4】難しかったこと・悩んだこと 
・内容として難しいと感じる部分はなかったが、これまで学んだ内容を組み合わせが増えていくので、復習しながら少しずつ覚えていければ。"
ziyun03383,1224194187449335880,1229782703763755048,2024-04-16 13:17:24.835000+00:00,"4/16◆本日のダイアリー（本日の学びを振り返ってみた）
【1】Lesson4
CLI操作とLinuxコマンド
【2】本日の学習時間 
・50分くらい
【3】本日の学習を通したポジティブな気づき 
・よく社内メールでフォルダの部分のアドレスをコピーしていてここにあります的な記載を感覚的にしていたがそれがこういう意味なのかとつながった

【4】難しかったこと・悩んだこと 
・Linuxコマンドの方が、自分がwindows環境のため指示通りできず（ウインドウズはこちらを読んでも意味がよくわからず）、
　正直読み飛ばしてしまった。結果、テキストで答える練習問題は惨敗した。
・
【5】その他、考えたこと（任意） 
・cdで指定していくものは今後どういった場面で使用するのかイメージが全く掴めなかった。
　今後の学習でわかればいいなと思う"
kishitake3213,943352763797082223,1229778144433799290,2024-04-16 12:59:17.806000+00:00,"【1】学習内容（コース名「レッスン名」／やったこと）
・教材：Web制作「HTMLの構造を学ぼう」
・やったこと：課題まで総復習
【2】サマライズテーマ 
 ・CSSへのクラス設定の必要性
【3】オリジナル解説文
・タグにクラス名を設定するのは、改修・保守等の実運用時の管理の容易さのため。
　−課題のWebページ作成についてはタグにCSSを設定することで実現可能だが、回答ではタグにクラス名を設定していた理由を検索。
　−タグ要素にCSSを設定すると、その後Webページに要素追加等の手を加える際に、同一タグ（リスト等）で違うCSS設定をしたい場合に手数がかかる。
　−すべての要素にクラス名をつけると見辛くなるところもあるが、HTML構造が変更になってもCSSは使いまわせる。
【4】言語化してみての気づき（任意）
・復習し直すことで、新たな気づきがあった。今回はなぜliタグにクラス名設定しているのか。
　引き続き復習しつつ、理解を深めていく。"
kawada77_75896,1224196306583552072,1229771790658568262,2024-04-16 12:34:02.948000+00:00,"◆本日のダイアリー（本日の学びを振り返ってみた）
【1】学習内容
・やったこと：先週の木曜日から学習できなかったので
　まずは環境構築から始めました。
【2】本日の学習時間 
・90分くらい
【3】本日の学習を通したポジティブな気づき 
・ご丁寧な動画もアップして頂いててほんとに優しくて
　感動でした。😊 
・
【4】難しかったこと・悩んだこと 
・途中で５分以上、動かない時があったので声だし学習ルームに
　駆け込もうかと思いましたが、急に動きだしたのでほっとしました！
・動画にも説明にも載っていない最後の方でパスワードを求められる
　時があったのでドキドキしましたがパスワードを入れると画面が
　切り替わったので良かったです。😆 
【5】その他、考えたこと（任意） 
・まだ慣れてないし、間違えると余計に時間がかかると思ったので
　より慎重に丁寧に進めました。
・上手く出来ると改めて楽しいので今後も色々と新しい言語に
　苦戦すると思いますが頑張りたいです。👍
　まだまだこれからですが・・・😓"
shuto.work,1224215004614623264,1229754125202231376,2024-04-16 11:23:51.175000+00:00,"野村さん、ありがとうございます！

```ansi
[2;47m[2;30mこれ使いたくなりますよね笑
```"
nomura_megumi,1177522540533522493,1229735381826535496,2024-04-16 10:09:22.406000+00:00,他の方もDiscordのマークダウンの詳細は [こちら](https://qiita.com/xero/items/6026ed007d5d34623a50]) の記事も参考にして、ぜひ習得してみてください👀
nomura_megumi,1177522540533522493,1229735346929926215,2024-04-16 10:09:14.086000+00:00,"<@1224215004614623264> さんのこちらの記事、```ansi
[2;36mすごい[0m[2;36m[0m


```
（使いたかった！笑）
めちゃくちゃ参考になりました！ありがとうございます！

そしてアウトプットもMarkdown法を使いこなされていてさすがだな〜と思ってました！"
eishi_sc0,822765266828132352,1229697699578777651,2024-04-16 07:39:38.258000+00:00,"私の場合は、「簡単に書いて投稿することだけ」にフォーカスしています。日記みたいな感じです。内容なんて気にしていません😆本当に理解しているかなんて気にしていません(笑)
絶対に復習することになりますが、その時に再度アウトプットし直して内容を少しずつアップデートすればいいと考えてます。

これは最近読んだ本「なぜ、あなたの仕事は終わらないのか」の一部内容に共感したことがキッカケです📕

ポケモンを例にアウトプット内容のアップデートしてみると
【1回目のアウトプット内容】
コイキングは進化するとメッチャ強くなります。

【復習後のアウトプット内容】
コイキングはレベルを20まで上げるとギャラドスに進化して強さが100倍になります。

みたいな感じですw"
shuto.work,1224215004614623264,1229693008736423957,2024-04-16 07:20:59.874000+00:00,"**◆4/16(火)　本日のダイアリー**
**【1】学習内容**
・教材：Web制作「実践的なWebサイト制作1」
・やったこと：〜実践的なサイト制作に挑戦しよう〜を一通り

**【2】本日の学習時間 **
・180分くらい

**【3】本日の学習を通したポジティブな気づき **
・ぶち当たったことほど、よく覚える。笑

**【4】難しかったこと・悩んだこと **
**①CSS変更の反映について**
通常のブラウザの横幅をレスポンシブサイズにしたら変更が反映されるが、
Chromeの検証ツールでレスポンシブ表示したら、何も反映されなかった。というかレイアウトが崩れていた。
スタイルシートへのパスは通っていた。
```ansi
[2;34m[0m[0;2m[0;33m原因：
[0mheadタグに以下の記述がなかったことが原因だった。
[0;34m<meta name=""viewport"" content=""width=device-width, initial-scale=1.0"">
[0m
```
気づくのに30分かかりました。。。

**②SPレスポンシブでimgのサイズが制御できなかった問題。**
＿＿＿＿＿＿＿＿＿＿＿＿
.親要素 {
    width:指定なし
    height: auto;
}

.子要素 img {
    width: 100%;
}
＿＿＿＿＿＿＿＿＿＿＿＿
```ansi
[0;33m原因：[0m
[0;34m1つ上の親要素の幅を指定していなかった。[0m[0m[2;34m[0m
```
気づくのに1.5時間かかりました。。。"
nomura_megumi,1177522540533522493,1229676109914832896,2024-04-16 06:13:50.881000+00:00,"<@1224218328382443712> <@1224215004614623264> 
お二人ともとても大事シェアありがとうございます！

> 知識の定着をするためにインプットしたことを自分の言葉でアウトプットしたいと思うけど、それでめっちゃ時間が取られる。
これ、なかなか難しいですよね・・・！

しゅーとさんが仰ってる通り、何でもいいから1つ＆感情に乗ったら最高！という気持ちでやるのもめちゃくちゃいいと思います！

自分の言葉で表現すると、どうしてもキレイな言葉を使ってしまいがちですが、
・言葉だと難しいので、イラストや図式化してみる（野村はよくこれやりますｗ）
・他の人のアウトプットで表現を真似てみる

あとはWEB制作やアプリは**とりあえず手を動かして何度も同じものでもいいので作ってみる**のも時間はかかりますが、おすすめです！
2回目、3回目で急に言語化できるぐらいになることもあります！

ぜひ色々試してみてください〜！"
shuto.work,1224215004614623264,1229672860906422344,2024-04-16 06:00:56.257000+00:00,"こんにちは！皆さんがどうやって知識定着させていってるのかは気になります😂

僕は「時間を決めて1つアウトプット」ですかねぇ。
1から100までアウトプットしていると時間が足りないので、何でもいいから１つ。そこに感情が乗れば、尚記憶に残るから良し⭕️としています笑

X、Zenn、Discord、何かしら自分以外の誰かの目に見える形にして、転職活動に使う(実際使えるかは不明) or 個人で仕事を受けるつもりでいます💡"
kawayu0708,1224218328382443712,1229643928559550485,2024-04-16 04:05:58.248000+00:00,"全然アウトプットできていなかったので、今日はやるぞ！と意識的にアウトプット！
①学習内容
・ウェブサイト制作。「フォームの実装について学ぶ」までやったけど、１回で模範回答の通りにできなかった部分を復習しようと思って振り返りの「最低限のHTMLの文法を学ぼう」にトライ。

②学習時間
・１時間程度。

③本日の学習したこと
・そもそも要素ってなんだっけ？
・headとbody ってなんだったっけ？
・h１などの各要素について　など

④難しかったこと・悩んだこと
振り返りをしているけど、ちゃんと理解しているか覚えているのか自分でよくわかっていない笑
ぶっちゃけなんとなくの理解でいると思う。

⑤その他
みんなどうやって振り返っているのか、知識を定着させているのかなぁと気になった。
人それぞれにあった振り返り方やアウトプットがあると思う。知識の定着をするためにインプットしたことを自分の言葉でアウトプットしたいと思うけど、それでめっちゃ時間が取られる。前に前に進みたい欲があるから、アウトプットを雑にしてしまう。頭ではわかっているけど、なかなか意識が変えられない。
まぁ意識は、そう簡単には変えられないよなぁと思う今日この頃"
eishi_sc0,822765266828132352,1229628501452128390,2024-04-16 03:04:40.139000+00:00,"◆本日のサマライズ（学んだ知識を自分で言語化してみた） 
【1】学習内容（コース名「レッスン名」／やったこと）
・教材：DXプログラミング「Pythonの基礎文法1〜複数の値に名前をつけて1つにまとめよう〜
・やったこと：辞書を使用した値の管理

【2】サマライズテーマ 
・辞書とはなにか

【3】オリジナル解説文
・辞書とは異なる関係性を持つ値を紐づける際に使われるもの。例えば飲み物の種類と飲み物の容量でイメージするとわかりやすいかもしれない。この２つは情報としては異なっている。飲み物を自販機で購入するとき、お茶というボタンを押したら500mlのお茶が出てくるが、これは「お茶」と「500ml」という２つの異なる情報が紐づいて一つの商品（データ）になっている（管理している）ということ。

【4】言語化してみての気づき（任意）
・辞書という概念を学習したことによって配列の概念もなんとなく理解できた…ような気がしました。コード記述方法も増えてきて整理するのが追い付いていません(笑)また復習します！"
shuto.work,1224215004614623264,1229590806244102365,2024-04-16 00:34:52.901000+00:00,"なんとぉ！お読み頂きありがとうございます✨
僕自身、形になればタグってなんでも良くね？と思ってた人間なので、調べてよかったなと思いました！
色付けもありがとうございます！笑"
yasuna_miura,1151759414961913906,1229589827255533588,2024-04-16 00:30:59.492000+00:00,"```ansi
[2;31m[2;41m[2;40m[2;42m[2;45m[2;30m[2;37m[2;41m素晴らしいアウトプット[0m[2;37m[2;45m[0m[2;30m[2;45m[0m[2;31m[2;45m[0m[2;31m[2;42m[0m[2;31m[2;40m[0m[2;31m[2;41m[0m[2;31m[0mありがとうございます！
HTMLタグとクローラーの関係が分かることでなぜそのように書いた方が良いのかが明確になりました！
そして、この記事で私も[2;45mDiscordに色がつけられるようになりました！
[0m

```
https://zenn.dev/shuto2828/articles/621f0d51e62860"
zhaitengmeixiang,1224321524979470338,1229585262397358150,2024-04-16 00:12:51.145000+00:00,"◆本日のダイアリー（4/16）
 【1】学習内容 
・教材：WEB制作
・やったこと：最低限のHTMLの文法・最低限のCSSの文法

【2】本日の学習時間 
・120分

【3】本日の学習を通したポジティブな気づき 
・基本的なHTMLとCSSの構成を学ぶことができた
・課題をやることによって理解が深まった
・わからないことはAIに質問して解決できた

 【4】難しかったこと・悩んだこと 
・色々な要素や属性がでできて混乱したが、紙に書き出して解決した

【5】その他、考えたこと（任意）
・なんとなく楽しくなってきた☺︎"
m09335,1224311807674679296,1229533577608429651,2024-04-15 20:47:28.531000+00:00,"◆2024年4月16日のダイアリー（本日の学びを振り返ってみた）
【1】学習内容（自己理解・キャリアコース　第２フェーズ転職戦略編「レッスン1，2」／「スタートガイド」から「選考に備える」まで）
・教材： 自己理解・キャリア「第５週：選考に備える」
・やったこと：じぶんフォリオをコピーして自分用を作成した。職務要約をざっくり書いた
【2】本日の学習時間 
・45分くらい
【3】本日の学習を通したポジティブな気づき 
・いよいよ転職という感じが出てきた
・WEB上で１ケ所にまとまっていると情報が探しやすい、編集しやすい
【4】難しかったこと・悩んだこと 
・いざ履歴書を書こうに正確に記憶しておらず、また元データとなる手書きの履歴署が見つからず学歴・経歴作成に至らなかった
・一番苦手な嫌なフェーズに入った
【5】その他、考えたこと（任意） 
・新たに履歴書・職務経歴書を書きたくないがために転職したくなかったほど嫌だった
・まず手書きが嫌
・手書きじゃないと人となりが見えないとかいう時代でもないと思う
・このへんは従来とは変化していて欲しい。
・手書きじゃないとダメとかおかしいことを言う会社は選ばない
・こちらが選べるようスキルを磨く"
sakai1217_96446,1224357231684747338,1229460206245773342,2024-04-15 15:55:55.435000+00:00,"◆4/15　本日のアウトプット
【1】学習内容
・教材： DXプログラミング「Lesson3 Python基礎文法1～複数の値に名前をつけて1つにまとめよう～」
・やったこと：辞書と辞書の使用方法の理解
【2】本日の学習時間 
・90分くらい
【3】本日の学習を通したポジティブな気づき等 
・配列は、格納された値を呼び出す際に要素番号で取り出す必要があるが、
　辞書は要素とセットになるキーを指定して管理できる（すべての値はキーと紐づく）ため、直感的に値を取り出しやすい。
　→なので辞書は連想配列とも呼ばれるらしい。
・配列と辞書を組み合わせることで、別々の意味をもつ複数の値のまとまりを複数管理可。
・最後のミニアプリ作成のところで、type関数を使ってfriendsとfriendの型を出してみた。それぞれlistとdictとなっていることを確認
【4】難しかったこと・悩んだこと 
・「{}」と「[]」を間違える。
・最初は複雑だなーと思ったが、辞書は要素に順番を持たない(あくまでキーで管理)、配列は要素に順番を持つという違いが
　すっきりした。なので組み合わせると良いのかと。"
sai017347,1224319534358466582,1229446736372830229,2024-04-15 15:02:23.967000+00:00,"◆本日のサマライズ
【1】学習内容（Webサイト制作Lesson2）
・やったこと：PC用WebサイトをSPでもみれるようにサイズ変換する
【3】オリジナル解説文
・CSSの適応順は上から下なので１番下にSP用のCSSコードを入力する
　　→@media screen and (max-width: 480px){この中にスマホ用のCSSコードを入れる。}
・スマホでみやすくなるように文字の大きさを小さくしたり、左右の端に余白を入れる。
・画像などは縦並びに変える。
（・PC用のコードが適応されているので変更点だけ上書きすればいい。）
【4】言語化してみての気づき（任意）
・width:100%;の使い方を理解していなくて１００％にしても文字が画面サイズからはみ出たりした。"
kishitake3213,943352763797082223,1229427355387428904,2024-04-15 13:45:23.180000+00:00,"【1】学習内容（コース名「レッスン名」／やったこと）
・教材：Web制作「実践的なWebサイト制作1」
・やったこと：課題までの過程
【2】サマライズテーマ 
 ・ フォームに紐づけるCSS
【3】オリジナル解説文
・labelタグでフォームのタイトルとパーツの紐付けができる
　フォームのタイトルをクリックすることでテキスト入力可能とする設定
　labelタグのforとinputタグのidを同一名にする必要がある
【4】言語化してみての気づき（任意）
・課題がだいぶできなかった。いったん教材進めるのではなく、復習に戻ろうと思います"
ziyun03383,1224194187449335880,1229421720448925807,2024-04-15 13:22:59.706000+00:00,"4/15 本日のダイアリー（本日の学びを振り返ってみた）
【1】学習内容 
　ヒントだけでWebページを作ってみよう
【2】本日の学習時間 
・150分くらい

【3】本日の学習を通したポジティブな気づき 
答えを見ると意味はわかるようになってきた。
もちろん自分で書ける、思いつけるにはまだまだ遠い
・
【4】難しかったこと・悩んだこと 
・正直難しすぎて全くわからなかったので、答えを見ながら進めた。
・
【5】その他、考えたこと（任意） 
特に横並びの概念が苦手なこと築いた。チャット画面のレイアウトのどこを作っているのか、答えを見ながらでも迷った"
shoko_o45,1224314958527860750,1229395930428473435,2024-04-15 11:40:30.886000+00:00,"◆4/15夜 サマライズ
【1】学習内容
・教材：web制作「lesson1/HTMLとCSS/ブロックの位置指定」
・やったこと：positionプロパティを使用し要素を指定の位置に配置した
【2】サマライズテーマ 
・ブロックの位置指定の絶対位置と相対位置
【3】オリジナル解説文
・要素の位置指定にはpositiveプロパティを使用する
・位置決めの基準は、「絶対位置」と「相対位置」がある
・「絶対位置」はブラウザの左上を基準としている
・「相対位置」は別の要素の位置を基準としている
親要素を基準にして子要素の位置を決める場合は、親要素にposition:relative;を設定し、子要素にposition:absolute;を設定する
【4】言語化してみての気づき
relative　相対的
absolute　絶対
プロパティ名の和訳を知っていると理解がスムーズな気がする"
shuto.work,1224215004614623264,1229340349403758622,2024-04-15 07:59:39.337000+00:00,"【4/15（月）　本日のサマライズ】
**【1】学習内容**
・教材：Web制作「レスポンシブなWebサイト」「実践的なWebサイト制作1」
・やったこと：Figmaの使い方、HTMLタグの理解

**【2】サマライズテーマ **
 ・SEO対策のためにクローラーとHTMLタグの関係を知ろう。

**【3】オリジナル解説文**
・クローラーとは：
検索ワードを基に世界中のWebサイトを読み込み、検索表示の順位を決めるプログラムのこと。
SEO対策として自社サイトを検索上位に表示させる工夫はいくつかあるが、このクローリングも重要。

クローラーにWebサイトを適切に読み込んでもらうには、HTMLタグを適切に使用する必要がある。
divタグだけでWebサイトを構成する事もできるが、クローラーが読み込む優先順位が大きく下がるため、検索結果の上位に表示させにくい。

網羅性・具体性は低いですが、もう少し深堀った内容をzennに書いてみました。
https://zenn.dev/shuto2828/articles/8f284f98b564d6

**【4】言語化してみての気づき（任意）**
・調べてみると、HTMLタグを適切に使うことはSEO対策にも繋がる大事なことなんだなという気づきを得ました！"
yasukaki77,1224230770223353876,1229265429231570954,2024-04-15 03:01:56.976000+00:00,"◆本日のダイアリー（本日の学びを振り返ってみた） 
【1】学習内容（コース名「レッスン名」／やったこと） 
・教材： 最先端AI 
・やったこと：Lesson1~2まで、AIはじめの一歩まで学びました 
【2】本日の学習時間 
・60分くらい
【3】本日の学習を通したポジティブな気づき 
・プライベートであまり深く考えず利用しているChat GPTについて、その背景や歴史、全体像を理解できた。
・AIの開発環境について、ノーコードしか知らなかったがそれ以外にも２つあるということを学べた。
【4】難しかったこと・悩んだこと
・AIフレームワークや一からプログラミングはかなりハードルが高そうであるが、一つずつ学んでそのハードルを乗り越えていきたい。
【5】その他、考えたこと（任意） 
・ 元々ChatGPTの有料会員（GPT-4）は利用しているが、Open AIのアカウントにて課金はしたことがなかった。また、これらの違いについてもあまり理解が進んでいないので、これから学んでいきたい。"
m09335,1224311807674679296,1229168535624749126,2024-04-14 20:36:55.740000+00:00,"**◆2024年4月15日のダイアリー（本日の学びを振り返ってみた）**
【1】学習内容（コース名自己理解・キャリアコース「レッスン５・第４週自分を磨くために（１）（２）」）
・教材： 自己理解・キャリア「第5週：自分を磨くために（２）」
・やったこと：前回の振り返り・DAY3対話コミュニケーション
【2】本日の学習時間 
・60分くらい
【3】本日の学習を通したポジティブな気づき 
・「他人と比べない」というのを分かったふりをしていた
・ジョハリの窓・開放の窓を広げるのは自分の未知の領域を広げる可能性につながる
【4】難しかったこと・悩んだこと 
・自己開示レベルやコミュニケーションの可視化などできていない部分にばかり着目している
・決めつける自分の癖が出て深堀りできていない
【5】その他、考えたこと（任意） 
・前回の振り返りで書き殴ったことについてよく考えた結果
・自分は分かったふりをしていたことに気づく
・「他人と比べない」
・自分でも無意識で他人と比べ、自分よりできていない他人に対して苛立っていた
・テキストの内容も分かったふりをしていた
・今回もう一度じっくり読み込む
・苦手なことをやりたくないための言い訳をつけていた
・このワーク、さらにはスキルカレッジ自体何を目的にやっているか？
・ただテキストを進めることが目的ではなく真の意味の自己理解や学びのためにやっている"
